# layer_id eta phi delta_eta delta_phi rmin rmax
L 3 -1.0 1.0 40 -3.11704896 3.11704896 254 1926.0 1980.0
C 3 -0.925 -2.8347965 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi11 1 11
C 3 -0.925 -2.8102528 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi12 1 12
C 3 -0.925 -2.78570911 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi13 1 13
C 3 -0.925 -2.76116542 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi14 1 14
C 3 -0.925 -2.73662173 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi15 1 15
C 3 -0.925 -2.71207803 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi16 1 16
C 3 -0.925 -2.68753434 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi17 1 17
C 3 -0.925 -2.66299065 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi18 1 18
C 3 -0.925 -2.63844696 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi19 1 19
C 3 -0.925 -2.61390326 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi20 1 20
C 3 -0.925 -2.58935957 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi21 1 21
C 3 -0.925 -2.56481588 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi22 1 22
C 3 -0.925 -2.54027218 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi23 1 23
C 3 -0.925 -2.51572849 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi24 1 24
C 3 -0.925 -2.4911848 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi25 1 25
C 3 -0.925 -2.46664111 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi26 1 26
C 3 -0.925 -2.44209741 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi27 1 27
C 3 -0.925 -2.41755372 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi28 1 28
C 3 -0.925 -2.39301003 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi29 1 29
C 3 -0.925 -2.36846634 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi30 1 30
C 3 -0.925 -2.34392264 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi31 1 31
C 3 -0.925 -2.31937895 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi32 1 32
C 3 -0.925 -2.29483526 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi33 1 33
C 3 -0.925 -2.27029157 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi34 1 34
C 3 -0.925 -2.24574787 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi35 1 35
C 3 -0.925 -2.22120418 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi36 1 36
C 3 -0.925 -2.19666049 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi37 1 37
C 3 -0.925 -2.1721168 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi38 1 38
C 3 -0.925 -2.1475731 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi39 1 39
C 3 -0.925 -2.12302941 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi40 1 40
C 3 -0.925 -2.09848572 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi41 1 41
C 3 -0.925 -2.07394203 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi42 1 42
C 3 -0.925 -2.04939833 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi43 1 43
C 3 -0.925 -2.02485464 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi44 1 44
C 3 -0.925 -2.00031095 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi45 1 45
C 3 -0.925 -1.97576725 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi46 1 46
C 3 -0.925 -1.95122356 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi47 1 47
C 3 -0.925 -1.92667987 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi48 1 48
C 3 -0.925 -1.90213618 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi49 1 49
C 3 -0.925 -1.87759248 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi50 1 50
C 3 -0.925 -1.85304879 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi51 1 51
C 3 -0.925 -1.8285051 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi52 1 52
C 3 -0.925 -1.80396141 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi53 1 53
C 3 -0.925 -1.77941771 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi54 1 54
C 3 -0.925 -1.75487402 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi55 1 55
C 3 -0.925 -1.73033033 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi56 1 56
C 3 -0.925 -1.70578664 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi57 1 57
C 3 -0.925 -1.68124294 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi58 1 58
C 3 -0.925 -1.65669925 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi59 1 59
C 3 -0.925 -1.63215556 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi60 1 60
C 3 -0.925 -1.60761187 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi61 1 61
C 3 -0.925 -1.58306817 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi62 1 62
C 3 -0.925 -1.55852448 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi63 1 63
C 3 -0.925 -1.53398079 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi64 1 64
C 3 -0.925 -1.5094371 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi65 1 65
C 3 -0.925 -1.4848934 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi66 1 66
C 3 -0.925 -1.46034971 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi67 1 67
C 3 -0.925 -1.43580602 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi68 1 68
C 3 -0.925 -1.41126232 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi69 1 69
C 3 -0.925 -1.38671863 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi70 1 70
C 3 -0.925 -1.36217494 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi71 1 71
C 3 -0.925 -1.33763125 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi72 1 72
C 3 -0.925 -1.31308755 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi73 1 73
C 3 -0.925 -1.28854386 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi74 1 74
C 3 -0.925 -1.26400017 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi75 1 75
C 3 -0.925 -1.23945648 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi76 1 76
C 3 -0.925 -1.21491278 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi77 1 77
C 3 -0.925 -1.19036909 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi78 1 78
C 3 -0.925 -1.1658254 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi79 1 79
C 3 -0.925 -1.14128171 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi80 1 80
C 3 -0.925 -1.11673801 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi81 1 81
C 3 -0.925 -1.09219432 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi82 1 82
C 3 -0.925 -1.06765063 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi83 1 83
C 3 -0.925 -1.04310694 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi84 1 84
C 3 -0.925 -1.01856324 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi85 1 85
C 3 -0.925 -0.99401955 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi86 1 86
C 3 -0.925 -0.96947586 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi87 1 87
C 3 -0.925 -0.94493217 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi88 1 88
C 3 -0.925 -0.92038847 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi89 1 89
C 3 -0.925 -0.89584478 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi90 1 90
C 3 -0.925 -0.87130109 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi91 1 91
C 3 -0.925 -0.84675739 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi92 1 92
C 3 -0.925 -0.8222137 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi93 1 93
C 3 -0.925 -0.79767001 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi94 1 94
C 3 -0.925 -0.77312632 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi95 1 95
C 3 -0.925 -0.74858262 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi96 1 96
C 3 -0.925 -0.72403893 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi97 1 97
C 3 -0.925 -0.69949524 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi98 1 98
C 3 -0.925 -0.67495155 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi99 1 99
C 3 -0.925 -0.65040785 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi100 1 100
C 3 -0.925 -0.62586416 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi101 1 101
C 3 -0.925 -0.60132047 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi102 1 102
C 3 -0.925 -0.57677678 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi103 1 103
C 3 -0.925 -0.55223308 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi104 1 104
C 3 -0.925 -0.52768939 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi105 1 105
C 3 -0.925 -0.5031457 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi106 1 106
C 3 -0.925 -0.47860201 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi107 1 107
C 3 -0.925 -0.45405831 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi108 1 108
C 3 -0.925 -0.42951462 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi109 1 109
C 3 -0.925 -0.40497093 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi110 1 110
C 3 -0.925 -0.38042724 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi111 1 111
C 3 -0.925 -0.35588354 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi112 1 112
C 3 -0.925 -0.33133985 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi113 1 113
C 3 -0.925 -0.30679616 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi114 1 114
C 3 -0.925 -0.28225246 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi115 1 115
C 3 -0.925 -0.25770877 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi116 1 116
C 3 -0.925 -0.23316508 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi117 1 117
C 3 -0.925 -0.20862139 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi118 1 118
C 3 -0.925 -0.18407769 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi119 1 119
C 3 -0.925 -0.159534 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi120 1 120
C 3 -0.925 -0.13499031 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi121 1 121
C 3 -0.925 -0.11044662 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi122 1 122
C 3 -0.925 -0.08590292 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi123 1 123
C 3 -0.925 -0.06135923 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi124 1 124
C 3 -0.925 -0.03681554 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi125 1 125
C 3 -0.925 -0.01227185 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi126 1 126
C 3 -0.925 0.01227185 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi127 1 127
C 3 -0.925 0.03681554 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi128 1 128
C 3 -0.925 0.06135923 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi129 1 129
C 3 -0.925 0.08590292 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi130 1 130
C 3 -0.925 0.11044662 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi131 1 131
C 3 -0.925 0.13499031 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi132 1 132
C 3 -0.925 0.159534 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi133 1 133
C 3 -0.925 0.18407769 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi134 1 134
C 3 -0.925 0.20862139 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi135 1 135
C 3 -0.925 0.23316508 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi136 1 136
C 3 -0.925 0.25770877 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi137 1 137
C 3 -0.925 0.28225246 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi138 1 138
C 3 -0.925 0.30679616 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi139 1 139
C 3 -0.925 0.33133985 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi140 1 140
C 3 -0.925 0.35588354 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi141 1 141
C 3 -0.925 0.38042724 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi142 1 142
C 3 -0.925 0.40497093 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi143 1 143
C 3 -0.925 0.42951462 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi144 1 144
C 3 -0.925 0.45405831 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi145 1 145
C 3 -0.925 0.47860201 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi146 1 146
C 3 -0.925 0.5031457 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi147 1 147
C 3 -0.925 0.52768939 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi148 1 148
C 3 -0.925 0.55223308 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi149 1 149
C 3 -0.925 0.57677678 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi150 1 150
C 3 -0.925 0.60132047 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi151 1 151
C 3 -0.925 0.62586416 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi152 1 152
C 3 -0.925 0.65040785 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi153 1 153
C 3 -0.925 0.67495155 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi154 1 154
C 3 -0.925 0.69949524 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi155 1 155
C 3 -0.925 0.72403893 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi156 1 156
C 3 -0.925 0.74858262 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi157 1 157
C 3 -0.925 0.77312632 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi158 1 158
C 3 -0.925 0.79767001 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi159 1 159
C 3 -0.925 0.8222137 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi160 1 160
C 3 -0.925 0.84675739 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi161 1 161
C 3 -0.925 0.87130109 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi162 1 162
C 3 -0.925 0.89584478 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi163 1 163
C 3 -0.925 0.92038847 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi164 1 164
C 3 -0.925 0.94493217 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi165 1 165
C 3 -0.925 0.96947586 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi166 1 166
C 3 -0.925 0.99401955 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi167 1 167
C 3 -0.925 1.01856324 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi168 1 168
C 3 -0.925 1.04310694 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi169 1 169
C 3 -0.925 1.06765063 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi170 1 170
C 3 -0.925 1.09219432 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi171 1 171
C 3 -0.925 1.11673801 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi172 1 172
C 3 -0.925 1.14128171 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi173 1 173
C 3 -0.925 1.1658254 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi174 1 174
C 3 -0.925 1.19036909 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi175 1 175
C 3 -0.925 1.21491278 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi176 1 176
C 3 -0.925 1.23945648 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi177 1 177
C 3 -0.925 1.26400017 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi178 1 178
C 3 -0.925 1.28854386 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi179 1 179
C 3 -0.925 1.31308755 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi180 1 180
C 3 -0.925 1.33763125 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi181 1 181
C 3 -0.925 1.36217494 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi182 1 182
C 3 -0.925 1.38671863 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi183 1 183
C 3 -0.925 1.41126232 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi184 1 184
C 3 -0.925 1.43580602 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi185 1 185
C 3 -0.925 1.46034971 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi186 1 186
C 3 -0.925 1.4848934 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi187 1 187
C 3 -0.925 1.5094371 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi188 1 188
C 3 -0.925 1.53398079 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi189 1 189
C 3 -0.925 1.55852448 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi190 1 190
C 3 -0.925 1.58306817 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi191 1 191
C 3 -0.925 1.60761187 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi192 1 192
C 3 -0.925 1.63215556 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi193 1 193
C 3 -0.925 1.65669925 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi194 1 194
C 3 -0.925 1.68124294 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi195 1 195
C 3 -0.925 1.70578664 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi196 1 196
C 3 -0.925 1.73033033 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi197 1 197
C 3 -0.925 1.75487402 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi198 1 198
C 3 -0.925 1.77941771 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi199 1 199
C 3 -0.925 1.80396141 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi200 1 200
C 3 -0.925 1.8285051 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi201 1 201
C 3 -0.925 1.85304879 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi202 1 202
C 3 -0.925 1.87759248 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi203 1 203
C 3 -0.925 1.90213618 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi204 1 204
C 3 -0.925 1.92667987 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi205 1 205
C 3 -0.925 1.95122356 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi206 1 206
C 3 -0.925 1.97576725 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi207 1 207
C 3 -0.925 2.00031095 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi208 1 208
C 3 -0.925 2.02485464 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi209 1 209
C 3 -0.925 2.04939833 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi210 1 210
C 3 -0.925 2.07394203 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi211 1 211
C 3 -0.925 2.09848572 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi212 1 212
C 3 -0.925 2.12302941 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi213 1 213
C 3 -0.925 2.1475731 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi214 1 214
C 3 -0.925 2.1721168 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi215 1 215
C 3 -0.925 2.19666049 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi216 1 216
C 3 -0.925 2.22120418 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi217 1 217
C 3 -0.925 2.24574787 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi218 1 218
C 3 -0.925 2.27029157 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi219 1 219
C 3 -0.925 2.29483526 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi220 1 220
C 3 -0.925 2.31937895 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi221 1 221
C 3 -0.925 2.34392264 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi222 1 222
C 3 -0.925 2.36846634 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi223 1 223
C 3 -0.925 2.39301003 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi224 1 224
C 3 -0.925 2.41755372 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi225 1 225
C 3 -0.925 2.44209741 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi226 1 226
C 3 -0.925 2.46664111 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi227 1 227
C 3 -0.925 2.4911848 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi228 1 228
C 3 -0.925 2.51572849 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi229 1 229
C 3 -0.925 2.54027218 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi230 1 230
C 3 -0.925 2.56481588 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi231 1 231
C 3 -0.925 2.58935957 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi232 1 232
C 3 -0.925 2.61390326 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi233 1 233
C 3 -0.925 2.63844696 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi234 1 234
C 3 -0.925 2.66299065 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi235 1 235
C 3 -0.925 2.68753434 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi236 1 236
C 3 -0.925 2.71207803 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi237 1 237
C 3 -0.925 2.73662173 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi238 1 238
C 3 -0.925 2.76116542 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi239 1 239
C 3 -0.925 2.78570911 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi240 1 240
C 3 -0.925 2.8102528 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi241 1 241
C 3 -0.925 2.8347965 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi242 1 242
C 3 -0.925 2.85934019 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi243 1 243
C 3 -0.925 2.88388388 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi244 1 244
C 3 -0.925 2.90842757 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi245 1 245
C 3 -0.925 2.93297127 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi246 1 246
C 3 -0.925 2.95751496 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi247 1 247
C 3 -0.925 2.98205865 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi248 1 248
C 3 -0.925 3.00660234 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi249 1 249
C 3 -0.925 3.03114604 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi250 1 250
C 3 -0.925 3.05568973 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi251 1 251
C 3 -0.925 3.08023342 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi252 1 252
C 3 -0.925 3.10477711 0.05 0.02454369 1926.0 1980.0 layer3_eta1_phi253 1 253
C 3 -0.875 -3.10477711 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi0 2 0
C 3 -0.875 -3.08023342 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi1 2 1
C 3 -0.875 -3.05568973 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi2 2 2
C 3 -0.875 -3.03114604 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi3 2 3
C 3 -0.875 -3.00660234 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi4 2 4
C 3 -0.875 -2.98205865 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi5 2 5
C 3 -0.875 -2.95751496 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi6 2 6
C 3 -0.875 -2.93297127 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi7 2 7
C 3 -0.875 -2.90842757 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi8 2 8
C 3 -0.875 -2.88388388 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi9 2 9
C 3 -0.875 -2.85934019 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi10 2 10
C 3 -0.875 -2.8347965 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi11 2 11
C 3 -0.875 -2.8102528 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi12 2 12
C 3 -0.875 -2.78570911 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi13 2 13
C 3 -0.875 -2.76116542 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi14 2 14
C 3 -0.875 -2.73662173 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi15 2 15
C 3 -0.875 -2.71207803 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi16 2 16
C 3 -0.875 -2.68753434 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi17 2 17
C 3 -0.875 -2.66299065 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi18 2 18
C 3 -0.875 -2.63844696 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi19 2 19
C 3 -0.875 -2.61390326 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi20 2 20
C 3 -0.875 -2.58935957 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi21 2 21
C 3 -0.875 -2.56481588 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi22 2 22
C 3 -0.875 -2.54027218 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi23 2 23
C 3 -0.875 -2.51572849 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi24 2 24
C 3 -0.875 -2.4911848 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi25 2 25
C 3 -0.875 -2.46664111 0.05 0.02454369 1926.0 1980.0 layer3_eta2_phi26 2 26
