# layer_id eta phi delta_eta delta_phi rmin rmax
L 4 -0.8 0.8 16 -3.14159265 3.14159265 64 2280 2680
C 4 0.55 1.61988371 0.1 0.09817477 2280 2680 layer4_eta13_phi48 13 48
C 4 0.55 1.71805848 0.1 0.09817477 2280 2680 layer4_eta13_phi49 13 49
C 4 0.55 1.81623325 0.1 0.09817477 2280 2680 layer4_eta13_phi50 13 50
C 4 0.55 1.91440802 0.1 0.09817477 2280 2680 layer4_eta13_phi51 13 51
C 4 0.55 2.01258279 0.1 0.09817477 2280 2680 layer4_eta13_phi52 13 52
C 4 0.55 2.11075756 0.1 0.09817477 2280 2680 layer4_eta13_phi53 13 53
C 4 0.55 2.20893233 0.1 0.09817477 2280 2680 layer4_eta13_phi54 13 54
C 4 0.55 2.3071071 0.1 0.09817477 2280 2680 layer4_eta13_phi55 13 55
C 4 0.55 2.40528188 0.1 0.09817477 2280 2680 layer4_eta13_phi56 13 56
C 4 0.55 2.50345665 0.1 0.09817477 2280 2680 layer4_eta13_phi57 13 57
C 4 0.55 2.60163142 0.1 0.09817477 2280 2680 layer4_eta13_phi58 13 58
C 4 0.55 2.69980619 0.1 0.09817477 2280 2680 layer4_eta13_phi59 13 59
C 4 0.55 2.79798096 0.1 0.09817477 2280 2680 layer4_eta13_phi60 13 60
C 4 0.55 2.89615573 0.1 0.09817477 2280 2680 layer4_eta13_phi61 13 61
C 4 0.55 2.9943305 0.1 0.09817477 2280 2680 layer4_eta13_phi62 13 62
C 4 0.55 3.09250527 0.1 0.09817477 2280 2680 layer4_eta13_phi63 13 63
C 4 0.65 -3.09250527 0.1 0.09817477 2280 2680 layer4_eta14_phi0 14 0
C 4 0.65 -2.9943305 0.1 0.09817477 2280 2680 layer4_eta14_phi1 14 1
C 4 0.65 -2.89615573 0.1 0.09817477 2280 2680 layer4_eta14_phi2 14 2
C 4 0.65 -2.79798096 0.1 0.09817477 2280 2680 layer4_eta14_phi3 14 3
C 4 0.65 -2.69980619 0.1 0.09817477 2280 2680 layer4_eta14_phi4 14 4
C 4 0.65 -2.60163142 0.1 0.09817477 2280 2680 layer4_eta14_phi5 14 5
C 4 0.65 -2.50345665 0.1 0.09817477 2280 2680 layer4_eta14_phi6 14 6
C 4 0.65 -2.40528188 0.1 0.09817477 2280 2680 layer4_eta14_phi7 14 7
C 4 0.65 -2.3071071 0.1 0.09817477 2280 2680 layer4_eta14_phi8 14 8
C 4 0.65 -2.20893233 0.1 0.09817477 2280 2680 layer4_eta14_phi9 14 9
C 4 0.65 -2.11075756 0.1 0.09817477 2280 2680 layer4_eta14_phi10 14 10
C 4 0.65 -2.01258279 0.1 0.09817477 2280 2680 layer4_eta14_phi11 14 11
C 4 0.65 -1.91440802 0.1 0.09817477 2280 2680 layer4_eta14_phi12 14 12
C 4 0.65 -1.81623325 0.1 0.09817477 2280 2680 layer4_eta14_phi13 14 13
C 4 0.65 -1.71805848 0.1 0.09817477 2280 2680 layer4_eta14_phi14 14 14
C 4 0.65 -1.61988371 0.1 0.09817477 2280 2680 layer4_eta14_phi15 14 15
C 4 0.65 -1.52170894 0.1 0.09817477 2280 2680 layer4_eta14_phi16 14 16
C 4 0.65 -1.42353417 0.1 0.09817477 2280 2680 layer4_eta14_phi17 14 17
C 4 0.65 -1.3253594 0.1 0.09817477 2280 2680 layer4_eta14_phi18 14 18
C 4 0.65 -1.22718463 0.1 0.09817477 2280 2680 layer4_eta14_phi19 14 19
C 4 0.65 -1.12900986 0.1 0.09817477 2280 2680 layer4_eta14_phi20 14 20
C 4 0.65 -1.03083509 0.1 0.09817477 2280 2680 layer4_eta14_phi21 14 21
C 4 0.65 -0.93266032 0.1 0.09817477 2280 2680 layer4_eta14_phi22 14 22
C 4 0.65 -0.83448555 0.1 0.09817477 2280 2680 layer4_eta14_phi23 14 23
C 4 0.65 -0.73631078 0.1 0.09817477 2280 2680 layer4_eta14_phi24 14 24
C 4 0.65 -0.63813601 0.1 0.09817477 2280 2680 layer4_eta14_phi25 14 25
C 4 0.65 -0.53996124 0.1 0.09817477 2280 2680 layer4_eta14_phi26 14 26
C 4 0.65 -0.44178647 0.1 0.09817477 2280 2680 layer4_eta14_phi27 14 27
C 4 0.65 -0.3436117 0.1 0.09817477 2280 2680 layer4_eta14_phi28 14 28
C 4 0.65 -0.24543693 0.1 0.09817477 2280 2680 layer4_eta14_phi29 14 29
C 4 0.65 -0.14726216 0.1 0.09817477 2280 2680 layer4_eta14_phi30 14 30
C 4 0.65 -0.04908739 0.1 0.09817477 2280 2680 layer4_eta14_phi31 14 31
C 4 0.65 0.04908739 0.1 0.09817477 2280 2680 layer4_eta14_phi32 14 32
C 4 0.65 0.14726216 0.1 0.09817477 2280 2680 layer4_eta14_phi33 14 33
C 4 0.65 0.24543693 0.1 0.09817477 2280 2680 layer4_eta14_phi34 14 34
C 4 0.65 0.3436117 0.1 0.09817477 2280 2680 layer4_eta14_phi35 14 35
C 4 0.65 0.44178647 0.1 0.09817477 2280 2680 layer4_eta14_phi36 14 36
C 4 0.65 0.53996124 0.1 0.09817477 2280 2680 layer4_eta14_phi37 14 37
C 4 0.65 0.63813601 0.1 0.09817477 2280 2680 layer4_eta14_phi38 14 38
C 4 0.65 0.73631078 0.1 0.09817477 2280 2680 layer4_eta14_phi39 14 39
C 4 0.65 0.83448555 0.1 0.09817477 2280 2680 layer4_eta14_phi40 14 40
C 4 0.65 0.93266032 0.1 0.09817477 2280 2680 layer4_eta14_phi41 14 41
C 4 0.65 1.03083509 0.1 0.09817477 2280 2680 layer4_eta14_phi42 14 42
C 4 0.65 1.12900986 0.1 0.09817477 2280 2680 layer4_eta14_phi43 14 43
C 4 0.65 1.22718463 0.1 0.09817477 2280 2680 layer4_eta14_phi44 14 44
C 4 0.65 1.3253594 0.1 0.09817477 2280 2680 layer4_eta14_phi45 14 45
C 4 0.65 1.42353417 0.1 0.09817477 2280 2680 layer4_eta14_phi46 14 46
C 4 0.65 1.52170894 0.1 0.09817477 2280 2680 layer4_eta14_phi47 14 47
C 4 0.65 1.61988371 0.1 0.09817477 2280 2680 layer4_eta14_phi48 14 48
C 4 0.65 1.71805848 0.1 0.09817477 2280 2680 layer4_eta14_phi49 14 49
C 4 0.65 1.81623325 0.1 0.09817477 2280 2680 layer4_eta14_phi50 14 50
C 4 0.65 1.91440802 0.1 0.09817477 2280 2680 layer4_eta14_phi51 14 51
C 4 0.65 2.01258279 0.1 0.09817477 2280 2680 layer4_eta14_phi52 14 52
C 4 0.65 2.11075756 0.1 0.09817477 2280 2680 layer4_eta14_phi53 14 53
C 4 0.65 2.20893233 0.1 0.09817477 2280 2680 layer4_eta14_phi54 14 54
C 4 0.65 2.3071071 0.1 0.09817477 2280 2680 layer4_eta14_phi55 14 55
C 4 0.65 2.40528188 0.1 0.09817477 2280 2680 layer4_eta14_phi56 14 56
C 4 0.65 2.50345665 0.1 0.09817477 2280 2680 layer4_eta14_phi57 14 57
C 4 0.65 2.60163142 0.1 0.09817477 2280 2680 layer4_eta14_phi58 14 58
C 4 0.65 2.69980619 0.1 0.09817477 2280 2680 layer4_eta14_phi59 14 59
C 4 0.65 2.79798096 0.1 0.09817477 2280 2680 layer4_eta14_phi60 14 60
C 4 0.65 2.89615573 0.1 0.09817477 2280 2680 layer4_eta14_phi61 14 61
C 4 0.65 2.9943305 0.1 0.09817477 2280 2680 layer4_eta14_phi62 14 62
C 4 0.65 3.09250527 0.1 0.09817477 2280 2680 layer4_eta14_phi63 14 63
C 4 0.75 -3.09250527 0.1 0.09817477 2280 2680 layer4_eta15_phi0 15 0
C 4 0.75 -2.9943305 0.1 0.09817477 2280 2680 layer4_eta15_phi1 15 1
C 4 0.75 -2.89615573 0.1 0.09817477 2280 2680 layer4_eta15_phi2 15 2
C 4 0.75 -2.79798096 0.1 0.09817477 2280 2680 layer4_eta15_phi3 15 3
C 4 0.75 -2.69980619 0.1 0.09817477 2280 2680 layer4_eta15_phi4 15 4
C 4 0.75 -2.60163142 0.1 0.09817477 2280 2680 layer4_eta15_phi5 15 5
C 4 0.75 -2.50345665 0.1 0.09817477 2280 2680 layer4_eta15_phi6 15 6
C 4 0.75 -2.40528188 0.1 0.09817477 2280 2680 layer4_eta15_phi7 15 7
C 4 0.75 -2.3071071 0.1 0.09817477 2280 2680 layer4_eta15_phi8 15 8
C 4 0.75 -2.20893233 0.1 0.09817477 2280 2680 layer4_eta15_phi9 15 9
C 4 0.75 -2.11075756 0.1 0.09817477 2280 2680 layer4_eta15_phi10 15 10
C 4 0.75 -2.01258279 0.1 0.09817477 2280 2680 layer4_eta15_phi11 15 11
C 4 0.75 -1.91440802 0.1 0.09817477 2280 2680 layer4_eta15_phi12 15 12
C 4 0.75 -1.81623325 0.1 0.09817477 2280 2680 layer4_eta15_phi13 15 13
C 4 0.75 -1.71805848 0.1 0.09817477 2280 2680 layer4_eta15_phi14 15 14
C 4 0.75 -1.61988371 0.1 0.09817477 2280 2680 layer4_eta15_phi15 15 15
C 4 0.75 -1.52170894 0.1 0.09817477 2280 2680 layer4_eta15_phi16 15 16
C 4 0.75 -1.42353417 0.1 0.09817477 2280 2680 layer4_eta15_phi17 15 17
C 4 0.75 -1.3253594 0.1 0.09817477 2280 2680 layer4_eta15_phi18 15 18
C 4 0.75 -1.22718463 0.1 0.09817477 2280 2680 layer4_eta15_phi19 15 19
C 4 0.75 -1.12900986 0.1 0.09817477 2280 2680 layer4_eta15_phi20 15 20
C 4 0.75 -1.03083509 0.1 0.09817477 2280 2680 layer4_eta15_phi21 15 21
C 4 0.75 -0.93266032 0.1 0.09817477 2280 2680 layer4_eta15_phi22 15 22
C 4 0.75 -0.83448555 0.1 0.09817477 2280 2680 layer4_eta15_phi23 15 23
C 4 0.75 -0.73631078 0.1 0.09817477 2280 2680 layer4_eta15_phi24 15 24
C 4 0.75 -0.63813601 0.1 0.09817477 2280 2680 layer4_eta15_phi25 15 25
C 4 0.75 -0.53996124 0.1 0.09817477 2280 2680 layer4_eta15_phi26 15 26
C 4 0.75 -0.44178647 0.1 0.09817477 2280 2680 layer4_eta15_phi27 15 27
C 4 0.75 -0.3436117 0.1 0.09817477 2280 2680 layer4_eta15_phi28 15 28
C 4 0.75 -0.24543693 0.1 0.09817477 2280 2680 layer4_eta15_phi29 15 29
C 4 0.75 -0.14726216 0.1 0.09817477 2280 2680 layer4_eta15_phi30 15 30
C 4 0.75 -0.04908739 0.1 0.09817477 2280 2680 layer4_eta15_phi31 15 31
C 4 0.75 0.04908739 0.1 0.09817477 2280 2680 layer4_eta15_phi32 15 32
C 4 0.75 0.14726216 0.1 0.09817477 2280 2680 layer4_eta15_phi33 15 33
C 4 0.75 0.24543693 0.1 0.09817477 2280 2680 layer4_eta15_phi34 15 34
C 4 0.75 0.3436117 0.1 0.09817477 2280 2680 layer4_eta15_phi35 15 35
C 4 0.75 0.44178647 0.1 0.09817477 2280 2680 layer4_eta15_phi36 15 36
C 4 0.75 0.53996124 0.1 0.09817477 2280 2680 layer4_eta15_phi37 15 37
C 4 0.75 0.63813601 0.1 0.09817477 2280 2680 layer4_eta15_phi38 15 38
C 4 0.75 0.73631078 0.1 0.09817477 2280 2680 layer4_eta15_phi39 15 39
C 4 0.75 0.83448555 0.1 0.09817477 2280 2680 layer4_eta15_phi40 15 40
C 4 0.75 0.93266032 0.1 0.09817477 2280 2680 layer4_eta15_phi41 15 41
C 4 0.75 1.03083509 0.1 0.09817477 2280 2680 layer4_eta15_phi42 15 42
C 4 0.75 1.12900986 0.1 0.09817477 2280 2680 layer4_eta15_phi43 15 43
C 4 0.75 1.22718463 0.1 0.09817477 2280 2680 layer4_eta15_phi44 15 44
C 4 0.75 1.3253594 0.1 0.09817477 2280 2680 layer4_eta15_phi45 15 45
C 4 0.75 1.42353417 0.1 0.09817477 2280 2680 layer4_eta15_phi46 15 46
C 4 0.75 1.52170894 0.1 0.09817477 2280 2680 layer4_eta15_phi47 15 47
C 4 0.75 1.61988371 0.1 0.09817477 2280 2680 layer4_eta15_phi48 15 48
C 4 0.75 1.71805848 0.1 0.09817477 2280 2680 layer4_eta15_phi49 15 49
C 4 0.75 1.81623325 0.1 0.09817477 2280 2680 layer4_eta15_phi50 15 50
C 4 0.75 1.91440802 0.1 0.09817477 2280 2680 layer4_eta15_phi51 15 51
C 4 0.75 2.01258279 0.1 0.09817477 2280 2680 layer4_eta15_phi52 15 52
C 4 0.75 2.11075756 0.1 0.09817477 2280 2680 layer4_eta15_phi53 15 53
C 4 0.75 2.20893233 0.1 0.09817477 2280 2680 layer4_eta15_phi54 15 54
C 4 0.75 2.3071071 0.1 0.09817477 2280 2680 layer4_eta15_phi55 15 55
C 4 0.75 2.40528188 0.1 0.09817477 2280 2680 layer4_eta15_phi56 15 56
C 4 0.75 2.50345665 0.1 0.09817477 2280 2680 layer4_eta15_phi57 15 57
C 4 0.75 2.60163142 0.1 0.09817477 2280 2680 layer4_eta15_phi58 15 58
C 4 0.75 2.69980619 0.1 0.09817477 2280 2680 layer4_eta15_phi59 15 59
C 4 0.75 2.79798096 0.1 0.09817477 2280 2680 layer4_eta15_phi60 15 60
C 4 0.75 2.89615573 0.1 0.09817477 2280 2680 layer4_eta15_phi61 15 61
C 4 0.75 2.9943305 0.1 0.09817477 2280 2680 layer4_eta15_phi62 15 62
C 4 0.75 3.09250527 0.1 0.09817477 2280 2680 layer4_eta15_phi63 15 63
