# layer_id eta phi delta_eta delta_phi rmin rmax
L 1 -1.196 1.196 736 -3.14159265 3.14159265 64 1500 1596.0
C 1 0.804375 3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta615_phi63 615 63
C 1 0.807625 -3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi0 616 0
C 1 0.807625 -2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi1 616 1
C 1 0.807625 -2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi2 616 2
C 1 0.807625 -2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi3 616 3
C 1 0.807625 -2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi4 616 4
C 1 0.807625 -2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi5 616 5
C 1 0.807625 -2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi6 616 6
C 1 0.807625 -2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi7 616 7
C 1 0.807625 -2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi8 616 8
C 1 0.807625 -2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi9 616 9
C 1 0.807625 -2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi10 616 10
C 1 0.807625 -2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi11 616 11
C 1 0.807625 -1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi12 616 12
C 1 0.807625 -1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi13 616 13
C 1 0.807625 -1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi14 616 14
C 1 0.807625 -1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi15 616 15
C 1 0.807625 -1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi16 616 16
C 1 0.807625 -1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi17 616 17
C 1 0.807625 -1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi18 616 18
C 1 0.807625 -1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi19 616 19
C 1 0.807625 -1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi20 616 20
C 1 0.807625 -1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi21 616 21
C 1 0.807625 -0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi22 616 22
C 1 0.807625 -0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi23 616 23
C 1 0.807625 -0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi24 616 24
C 1 0.807625 -0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi25 616 25
C 1 0.807625 -0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi26 616 26
C 1 0.807625 -0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi27 616 27
C 1 0.807625 -0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi28 616 28
C 1 0.807625 -0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi29 616 29
C 1 0.807625 -0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi30 616 30
C 1 0.807625 -0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi31 616 31
C 1 0.807625 0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi32 616 32
C 1 0.807625 0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi33 616 33
C 1 0.807625 0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi34 616 34
C 1 0.807625 0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi35 616 35
C 1 0.807625 0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi36 616 36
C 1 0.807625 0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi37 616 37
C 1 0.807625 0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi38 616 38
C 1 0.807625 0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi39 616 39
C 1 0.807625 0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi40 616 40
C 1 0.807625 0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi41 616 41
C 1 0.807625 1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi42 616 42
C 1 0.807625 1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi43 616 43
C 1 0.807625 1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi44 616 44
C 1 0.807625 1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi45 616 45
C 1 0.807625 1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi46 616 46
C 1 0.807625 1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi47 616 47
C 1 0.807625 1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi48 616 48
C 1 0.807625 1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi49 616 49
C 1 0.807625 1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi50 616 50
C 1 0.807625 1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi51 616 51
C 1 0.807625 2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi52 616 52
C 1 0.807625 2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi53 616 53
C 1 0.807625 2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi54 616 54
C 1 0.807625 2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi55 616 55
C 1 0.807625 2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi56 616 56
C 1 0.807625 2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi57 616 57
C 1 0.807625 2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi58 616 58
C 1 0.807625 2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi59 616 59
C 1 0.807625 2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi60 616 60
C 1 0.807625 2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi61 616 61
C 1 0.807625 2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi62 616 62
C 1 0.807625 3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta616_phi63 616 63
C 1 0.810875 -3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi0 617 0
C 1 0.810875 -2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi1 617 1
C 1 0.810875 -2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi2 617 2
C 1 0.810875 -2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi3 617 3
C 1 0.810875 -2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi4 617 4
C 1 0.810875 -2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi5 617 5
C 1 0.810875 -2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi6 617 6
C 1 0.810875 -2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi7 617 7
C 1 0.810875 -2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi8 617 8
C 1 0.810875 -2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi9 617 9
C 1 0.810875 -2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi10 617 10
C 1 0.810875 -2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi11 617 11
C 1 0.810875 -1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi12 617 12
C 1 0.810875 -1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi13 617 13
C 1 0.810875 -1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi14 617 14
C 1 0.810875 -1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi15 617 15
C 1 0.810875 -1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi16 617 16
C 1 0.810875 -1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi17 617 17
C 1 0.810875 -1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi18 617 18
C 1 0.810875 -1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi19 617 19
C 1 0.810875 -1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi20 617 20
C 1 0.810875 -1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi21 617 21
C 1 0.810875 -0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi22 617 22
C 1 0.810875 -0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi23 617 23
C 1 0.810875 -0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi24 617 24
C 1 0.810875 -0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi25 617 25
C 1 0.810875 -0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi26 617 26
C 1 0.810875 -0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi27 617 27
C 1 0.810875 -0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi28 617 28
C 1 0.810875 -0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi29 617 29
C 1 0.810875 -0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi30 617 30
C 1 0.810875 -0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi31 617 31
C 1 0.810875 0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi32 617 32
C 1 0.810875 0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi33 617 33
C 1 0.810875 0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi34 617 34
C 1 0.810875 0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi35 617 35
C 1 0.810875 0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi36 617 36
C 1 0.810875 0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi37 617 37
C 1 0.810875 0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi38 617 38
C 1 0.810875 0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi39 617 39
C 1 0.810875 0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi40 617 40
C 1 0.810875 0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi41 617 41
C 1 0.810875 1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi42 617 42
C 1 0.810875 1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi43 617 43
C 1 0.810875 1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi44 617 44
C 1 0.810875 1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi45 617 45
C 1 0.810875 1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi46 617 46
C 1 0.810875 1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi47 617 47
C 1 0.810875 1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi48 617 48
C 1 0.810875 1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi49 617 49
C 1 0.810875 1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi50 617 50
C 1 0.810875 1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi51 617 51
C 1 0.810875 2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi52 617 52
C 1 0.810875 2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi53 617 53
C 1 0.810875 2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi54 617 54
C 1 0.810875 2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi55 617 55
C 1 0.810875 2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi56 617 56
C 1 0.810875 2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi57 617 57
C 1 0.810875 2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi58 617 58
C 1 0.810875 2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi59 617 59
C 1 0.810875 2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi60 617 60
C 1 0.810875 2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi61 617 61
C 1 0.810875 2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi62 617 62
C 1 0.810875 3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta617_phi63 617 63
C 1 0.814125 -3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi0 618 0
C 1 0.814125 -2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi1 618 1
C 1 0.814125 -2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi2 618 2
C 1 0.814125 -2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi3 618 3
C 1 0.814125 -2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi4 618 4
C 1 0.814125 -2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi5 618 5
C 1 0.814125 -2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi6 618 6
C 1 0.814125 -2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi7 618 7
C 1 0.814125 -2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi8 618 8
C 1 0.814125 -2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi9 618 9
C 1 0.814125 -2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi10 618 10
C 1 0.814125 -2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi11 618 11
C 1 0.814125 -1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi12 618 12
C 1 0.814125 -1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi13 618 13
C 1 0.814125 -1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi14 618 14
C 1 0.814125 -1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi15 618 15
C 1 0.814125 -1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi16 618 16
C 1 0.814125 -1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi17 618 17
C 1 0.814125 -1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi18 618 18
C 1 0.814125 -1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi19 618 19
C 1 0.814125 -1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi20 618 20
C 1 0.814125 -1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi21 618 21
C 1 0.814125 -0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi22 618 22
C 1 0.814125 -0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi23 618 23
C 1 0.814125 -0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi24 618 24
C 1 0.814125 -0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi25 618 25
C 1 0.814125 -0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi26 618 26
C 1 0.814125 -0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi27 618 27
C 1 0.814125 -0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi28 618 28
C 1 0.814125 -0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi29 618 29
C 1 0.814125 -0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi30 618 30
C 1 0.814125 -0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi31 618 31
C 1 0.814125 0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi32 618 32
C 1 0.814125 0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi33 618 33
C 1 0.814125 0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi34 618 34
C 1 0.814125 0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi35 618 35
C 1 0.814125 0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi36 618 36
C 1 0.814125 0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi37 618 37
C 1 0.814125 0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi38 618 38
C 1 0.814125 0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi39 618 39
C 1 0.814125 0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi40 618 40
C 1 0.814125 0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi41 618 41
C 1 0.814125 1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi42 618 42
C 1 0.814125 1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi43 618 43
C 1 0.814125 1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi44 618 44
C 1 0.814125 1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi45 618 45
C 1 0.814125 1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi46 618 46
C 1 0.814125 1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi47 618 47
C 1 0.814125 1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi48 618 48
C 1 0.814125 1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi49 618 49
C 1 0.814125 1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi50 618 50
C 1 0.814125 1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi51 618 51
C 1 0.814125 2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi52 618 52
C 1 0.814125 2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi53 618 53
C 1 0.814125 2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi54 618 54
C 1 0.814125 2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi55 618 55
C 1 0.814125 2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi56 618 56
C 1 0.814125 2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi57 618 57
C 1 0.814125 2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi58 618 58
C 1 0.814125 2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi59 618 59
C 1 0.814125 2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi60 618 60
C 1 0.814125 2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi61 618 61
C 1 0.814125 2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi62 618 62
C 1 0.814125 3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta618_phi63 618 63
C 1 0.817375 -3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi0 619 0
C 1 0.817375 -2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi1 619 1
C 1 0.817375 -2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi2 619 2
C 1 0.817375 -2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi3 619 3
C 1 0.817375 -2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi4 619 4
C 1 0.817375 -2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi5 619 5
C 1 0.817375 -2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi6 619 6
C 1 0.817375 -2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi7 619 7
C 1 0.817375 -2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi8 619 8
C 1 0.817375 -2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi9 619 9
C 1 0.817375 -2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi10 619 10
C 1 0.817375 -2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi11 619 11
C 1 0.817375 -1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi12 619 12
C 1 0.817375 -1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi13 619 13
C 1 0.817375 -1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi14 619 14
C 1 0.817375 -1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi15 619 15
C 1 0.817375 -1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi16 619 16
C 1 0.817375 -1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi17 619 17
C 1 0.817375 -1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi18 619 18
C 1 0.817375 -1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi19 619 19
C 1 0.817375 -1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi20 619 20
C 1 0.817375 -1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi21 619 21
C 1 0.817375 -0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi22 619 22
C 1 0.817375 -0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi23 619 23
C 1 0.817375 -0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi24 619 24
C 1 0.817375 -0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi25 619 25
C 1 0.817375 -0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi26 619 26
C 1 0.817375 -0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi27 619 27
C 1 0.817375 -0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi28 619 28
C 1 0.817375 -0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi29 619 29
C 1 0.817375 -0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi30 619 30
C 1 0.817375 -0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi31 619 31
C 1 0.817375 0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi32 619 32
C 1 0.817375 0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi33 619 33
C 1 0.817375 0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi34 619 34
C 1 0.817375 0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi35 619 35
C 1 0.817375 0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi36 619 36
C 1 0.817375 0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi37 619 37
C 1 0.817375 0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi38 619 38
C 1 0.817375 0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi39 619 39
C 1 0.817375 0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi40 619 40
C 1 0.817375 0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi41 619 41
C 1 0.817375 1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi42 619 42
C 1 0.817375 1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi43 619 43
C 1 0.817375 1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi44 619 44
C 1 0.817375 1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi45 619 45
C 1 0.817375 1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi46 619 46
C 1 0.817375 1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi47 619 47
C 1 0.817375 1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi48 619 48
C 1 0.817375 1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi49 619 49
C 1 0.817375 1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi50 619 50
C 1 0.817375 1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi51 619 51
C 1 0.817375 2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi52 619 52
C 1 0.817375 2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi53 619 53
C 1 0.817375 2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi54 619 54
C 1 0.817375 2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi55 619 55
C 1 0.817375 2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi56 619 56
C 1 0.817375 2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi57 619 57
C 1 0.817375 2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi58 619 58
C 1 0.817375 2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi59 619 59
C 1 0.817375 2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi60 619 60
C 1 0.817375 2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi61 619 61
C 1 0.817375 2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi62 619 62
C 1 0.817375 3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta619_phi63 619 63
C 1 0.820625 -3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi0 620 0
C 1 0.820625 -2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi1 620 1
C 1 0.820625 -2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi2 620 2
C 1 0.820625 -2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi3 620 3
C 1 0.820625 -2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi4 620 4
C 1 0.820625 -2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi5 620 5
C 1 0.820625 -2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi6 620 6
C 1 0.820625 -2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi7 620 7
C 1 0.820625 -2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi8 620 8
C 1 0.820625 -2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi9 620 9
C 1 0.820625 -2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi10 620 10
C 1 0.820625 -2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi11 620 11
C 1 0.820625 -1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi12 620 12
C 1 0.820625 -1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi13 620 13
C 1 0.820625 -1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi14 620 14
C 1 0.820625 -1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi15 620 15
C 1 0.820625 -1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi16 620 16
C 1 0.820625 -1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta620_phi17 620 17
